state,program_type,grad_100,grad_100_rate
Kentucky,4y bach,36.33,37.12
Kentucky,4y other,55.13,37.34
Kentucky,4y bach,26.34,35.43
Kentucky,4y other,67.67,42.02
Kentucky,4y bach,55.19,38.5
Kentucky,4y other,67.2,40.37
Kentucky,4y bach,34.77,41.79
Kentucky,4y other,51.21,36.83
Kentucky,4y bach,30.99,35.67
Kentucky,4y other,66.44,34.31
Kentucky,4y bach,36.69,40.37
Kentucky,4y other,51.18,40.56
Kentucky,4y bach,37.37,37.45
Kentucky,4y other,23.8,38.68
Kentucky,4y bach,53.56,33.83
Kentucky,4y other,31.29,40.54
Kentucky,4y bach,28.87,41.66
Kentucky,4y other,60.17,39.61
Kentucky,4y bach,51.73,34.98
Kentucky,4y other,59.68,38.09
Kentucky,4y bach,34.89,42.9
Kentucky,4y other,53.11,41.41
Kentucky,4y bach,57.76,41.57
Kentucky,4y other,48.15,33.87
Kentucky,4y bach,33.53,33.28
Kentucky,4y other,48.22,34.47
Kentucky,4y bach,54.41,40.48
Kentucky,4y other,39.56,35.99
Kentucky,4y bach,58.07,34.57
Kentucky,4y other,37.11,34.86
Kentucky,4y bach,36.8,39.92
Kentucky,4y other,34.69,34.71
Kentucky,4y bach,56.29,35.06
Kentucky,4y other,61.99,35.98
Kentucky,4y bach,58.49,34.43
Kentucky,4y other,66.83,33.99
Kentucky,4y bach,42.47,41.55
Kentucky,4y other,60.3,42.9
Kentucky,4y bach,34.02,33.36
Kentucky,4y other,35.61,39.27
Kentucky,4y bach,23.51,40.18
Kentucky,4y other,47.89,39.38
Kentucky,4y bach,42.23,40.46
Kentucky,4y other,41.93,39.51
Kentucky,4y bach,27.87,33.17
Kentucky,4y other,65.32,39.88
Kentucky,4y bach,36.5,33.77
Kentucky,4y bach,53.64,42.49
Kentucky,4y bach,63.09,36.14
Kentucky,4y bach,53.74,36.55
Kentucky,4y bach,57.11,40.55
Kentucky,4y bach,32.03,37.58
Kentucky,4y bach,26.81,37.98
Kentucky,4y bach,28,34.98
Kentucky,4y bach,41.79,34.77
Kentucky,4y bach,50.9,35.39
Kentucky,4y bach,54.99,35.16
Kentucky,4y bach,46.66,33.92
Kentucky,4y bach,46.09,40.98
Kentucky,4y bach,23.15,42.29
Kentucky,4y bach,50.36,42.91
Kentucky,4y bach,36.38,40.58
Kentucky,4y bach,35.73,36.29
Kentucky,4y bach,65.26,42.96
Kentucky,4y bach,26.67,41.74
Kentucky,4y other,49.36,41.13
Kentucky,4y bach,27.94,35.74
Kentucky,4y other,28.26,37.09
Kentucky,4y bach,59.15,40.95
Kentucky,4y other,48.5,42.54
Kentucky,4y bach,49.35,38.55
Kentucky,4y other,31.91,41.46
Kentucky,4y bach,26.16,34.94
Kentucky,4y other,64.11,42.55
Kentucky,4y bach,63.97,42.69
Kentucky,4y other,48.44,36.41
Kentucky,4y bach,53.06,36.77
Kentucky,4y other,31.28,39.11
Kentucky,4y bach,46.32,34.21
Kentucky,4y other,61.04,42.14
Kentucky,4y bach,48.68,37.21
Kentucky,4y other,27.97,38.45
Kentucky,4y bach,43.71,36.91
Kentucky,4y other,66.41,42.26
Kentucky,4y bach,38.98,36.82
Kentucky,4y other,40.01,41
Kentucky,4y bach,23.15,39.65
Kentucky,4y other,55.19,35.27
Kentucky,4y bach,54.66,41.69
Kentucky,4y other,38.23,35.16
Kentucky,4y bach,25.1,36.99
Kentucky,4y other,66.85,37.16
Kentucky,4y bach,39.92,34.78
Kentucky,4y other,59.99,37.97
Kentucky,4y bach,27.52,35.18
Kentucky,4y other,45.67,37.6
Kentucky,4y bach,32.26,42.05
Kentucky,4y other,44.79,35.27
Kentucky,4y bach,27.85,38.04
Kentucky,4y other,67.15,36.53
Louisiana,2y all,28.81,40.67
Louisiana,2y all,46.31,39.6
Louisiana,2y all,66.28,39.63
Louisiana,2y all,60.21,40.73
Louisiana,2y all,62.94,36.89
Louisiana,2y all,37.94,35.43
Louisiana,2y all,33.13,35.79
Louisiana,2y all,47.22,42.32
Louisiana,2y all,33.99,38.02
Louisiana,2y all,34.17,34.2
Louisiana,2y all,54.96,37.49
Louisiana,2y all,33.37,40.99
Louisiana,2y all,46.77,35.56
Louisiana,2y all,32.93,39.81
Louisiana,2y all,66.41,34.75
Louisiana,2y all,38.37,34.13
Louisiana,2y all,27.5,42.38
Louisiana,2y all,46.18,39.93
Louisiana,2y all,50.25,34.21
Louisiana,2y all,48.51,42.57
Louisiana,2y all,58.04,38.72
Louisiana,2y all,33,38.96
Louisiana,2y all,54.74,35.9
Louisiana,2y all,62.14,42.24
Louisiana,2y all,56.16,40.99
Louisiana,2y all,23.37,36.34
Louisiana,2y all,35.39,33.09
Louisiana,2y all,59.54,35.17
Louisiana,2y all,49.75,40.67
Louisiana,2y all,43.82,42.05
Louisiana,2y all,25.82,37.28
Louisiana,2y all,63.8,34.24
Louisiana,2y all,45.62,35.06
Louisiana,2y all,33.8,39.06
Louisiana,2y all,38.96,40.09
Louisiana,2y all,41.48,41.36
Louisiana,2y all,43.62,37.96
Louisiana,2y all,35.32,36.56
Louisiana,2y all,27.07,40.43
Louisiana,2y all,54.23,33.91
Louisiana,2y all,39.5,40.53
Louisiana,2y all,66.6,38.05
Louisiana,2y all,24.95,42.59
Louisiana,2y all,32.85,36.68
Louisiana,2y all,32.59,42.86
Louisiana,2y all,65.66,33.6
Louisiana,2y all,38.43,37.52
Louisiana,2y all,54.36,36.88
Louisiana,2y all,54.99,38.24
Louisiana,2y all,60.87,33.22
Louisiana,2y all,42.28,33.6
Louisiana,2y all,56.85,39.97
Louisiana,2y all,45.5,41.45
Louisiana,2y all,39.88,34.72
Louisiana,2y all,24.3,39.17
Louisiana,2y all,46.56,35.82
Louisiana,2y all,27.83,39.45
Louisiana,2y all,24.35,39.28
Louisiana,2y all,62.34,33.97
Louisiana,2y all,64.6,35.54
Louisiana,2y all,34.77,38.1
Louisiana,2y all,27.07,35.69
Louisiana,2y all,32.96,33.63
Louisiana,2y all,25.89,36.75
Louisiana,2y all,27.05,41.68
Louisiana,2y all,56.91,41.83
Louisiana,2y all,54.3,37.83
Louisiana,2y all,53.78,35.38
Louisiana,2y all,49.26,42.5
Louisiana,2y all,55.81,33.2
Louisiana,2y all,55.96,37.79
Louisiana,2y all,67.25,41.54
Louisiana,2y all,57.91,34.7
Louisiana,2y all,28.85,40.89
Louisiana,2y all,34.01,35.13
Louisiana,2y all,50.45,34.41
Louisiana,2y all,31.26,39.77
Louisiana,2y all,54.45,36.72
Louisiana,2y all,42.89,35.1
Louisiana,2y all,34.34,40.89
Louisiana,2y all,52.63,42.12
Louisiana,2y all,33.57,37.69
Louisiana,2y all,62.19,41.38
Louisiana,2y all,36.73,41.71
Louisiana,2y all,55.03,41.31
Louisiana,2y all,38.36,36.88
Louisiana,2y all,45.49,35.58
Louisiana,2y all,64.43,42.11
Louisiana,2y all,31.45,34.6
Louisiana,2y all,27.33,34.8
Louisiana,2y all,42.25,39.82
Louisiana,2y all,61.33,34.81
Louisiana,2y all,44.09,36.28
Louisiana,2y all,24.28,35.8
Louisiana,2y all,23.52,42.99
Louisiana,2y all,35.96,39.04
Louisiana,2y all,59.7,33.53
Louisiana,2y all,42.55,39.67
Louisiana,2y all,39.35,42.88
Louisiana,2y all,25.5,39.4
Louisiana,2y all,44.83,36.95
Louisiana,2y all,42.26,35.7
Louisiana,2y all,53.27,40.2
Louisiana,2y all,25.65,38.19
Louisiana,2y all,54.83,33.84
Louisiana,2y all,28.55,42.53
Louisiana,2y all,62.34,34.12
Louisiana,2y all,38.44,42.18
Louisiana,2y all,47.35,36.56
Louisiana,2y all,46.39,40.77
Louisiana,2y all,44.17,38.14
Louisiana,2y all,66.75,38.56
Louisiana,2y all,28.92,41.3
Louisiana,2y all,34.99,39.04
Louisiana,2y all,30.53,41.75
Louisiana,2y all,25.57,40.61
Louisiana,2y all,43.59,39.44
Louisiana,2y all,50.74,38.05
Louisiana,2y all,41.32,42.56
Louisiana,2y all,46.97,34.97
Louisiana,2y all,36.46,42.56
Louisiana,2y all,63.94,42.43
Louisiana,2y all,52.36,34.65
Louisiana,2y all,40.06,38.87
Louisiana,2y all,41.88,39.09
Louisiana,2y all,26.06,39.25
Louisiana,2y all,43.2,33.81
Louisiana,2y all,38.56,37.25
Louisiana,2y all,34.93,39.1
Louisiana,2y all,57.09,41.17
Louisiana,2y all,67.75,35.53
Louisiana,2y all,41.41,37.45
Louisiana,2y all,62.37,35.87
Louisiana,2y all,50.7,36.49
Louisiana,2y all,53.61,38.85
Louisiana,2y all,66.72,41.42
Louisiana,2y all,34.97,40.48
Louisiana,2y all,45.08,39.27
Louisiana,2y all,32.2,36.63
Louisiana,2y all,63.76,40.37
Louisiana,2y all,50.74,33.07
Louisiana,2y all,65.1,41.37
Louisiana,2y all,39.07,38.13
Louisiana,2y all,60.91,34.2
Louisiana,2y all,65.26,39.63
Louisiana,2y all,29.94,40.45
Louisiana,2y all,46.75,38.06
Louisiana,2y all,65.88,37.85
Louisiana,2y all,61.55,36.57
Louisiana,2y all,56.5,36.18
Louisiana,2y all,49.34,38.5
Louisiana,2y all,30.34,42.32
Louisiana,2y all,30.73,42.75
Louisiana,2y all,60.54,33.76
Louisiana,2y all,47.27,38.99
Louisiana,2y all,52.95,40.52
Louisiana,2y all,23.9,41.34
Louisiana,2y all,41.09,39.13
Louisiana,2y all,66.99,38.96
Louisiana,2y all,49.08,41.5
Louisiana,2y all,47.68,35.68
Louisiana,2y all,59.42,35.96
Louisiana,2y all,46.4,38.65
Louisiana,2y all,40.39,33.81
Louisiana,2y all,62.05,37.48
Louisiana,2y all,24.96,33.16
Louisiana,2y all,47.56,38.87
Louisiana,2y all,61.1,40.15
Louisiana,2y all,31.8,42.97
Louisiana,2y all,28.85,36.59
Louisiana,2y all,50.44,38.77
Louisiana,2y all,45.95,33.1
Louisiana,2y all,31.25,35.23
Louisiana,2y all,60.8,33.8
Louisiana,2y all,50.33,40.12
Louisiana,2y all,60.72,41.49
Louisiana,2y all,50.33,42.6
Louisiana,2y all,41.49,33.3
Louisiana,2y all,31.58,33.32
Louisiana,2y all,56.86,38.81
Louisiana,2y all,44.16,38.45
Louisiana,2y all,58.01,36.52
Louisiana,2y all,35.71,36.65
Louisiana,2y all,30.14,42.92
Louisiana,2y all,27.11,40.24
Louisiana,2y all,65.21,33.19
Louisiana,2y all,23.2,33.26
Louisiana,2y all,23.93,34.39
Louisiana,2y all,60.27,37.59
Louisiana,2y all,47.69,40.25
Louisiana,2y all,64.43,42.81
Louisiana,2y all,23.3,42.11
Louisiana,2y all,55.31,40.59
Louisiana,2y all,55.47,33.53
Louisiana,2y all,50.11,42.94
Louisiana,2y all,48.51,35.79
Louisiana,2y all,61.75,37.14
Louisiana,2y all,30.99,42.61
Louisiana,2y all,65.52,33.82
Louisiana,2y all,53.41,38.39
Louisiana,2y all,52.79,35.81
Louisiana,2y all,29.77,37.3
Louisiana,2y all,45.32,35.61
Louisiana,2y all,55.89,38.17
Louisiana,2y all,31.23,40.22
Louisiana,2y all,37.11,36.84
Louisiana,2y all,65.13,35.01
Louisiana,2y all,54.25,42.42
Louisiana,2y all,43.17,40.21
Louisiana,2y all,61.55,36.52
Louisiana,2y all,52.37,38.27
Louisiana,2y all,52.58,35.64
Louisiana,2y all,48.51,34.65
Louisiana,2y all,35.29,37.78
Louisiana,2y all,28.37,41.76
Louisiana,2y all,30.82,42.89
Louisiana,2y all,32.51,34.52
Louisiana,2y all,31.99,36.63
Louisiana,2y all,64.17,33.99
Louisiana,2y all,38.89,37
Louisiana,2y all,36.63,40.4
Louisiana,2y all,39.58,37.72
Louisiana,2y all,37.31,37.38
Louisiana,2y all,46.35,37.63
Louisiana,2y all,26.91,35.06
Louisiana,2y all,37.27,34.67
Louisiana,2y all,58.37,33.18
Louisiana,2y all,64.42,36.87
Louisiana,2y all,55.01,40.5
Louisiana,2y all,46.4,39.94
Louisiana,2y all,43.78,40.05
Louisiana,2y all,49.83,38.33
Louisiana,2y all,39.37,34.86
Louisiana,2y all,42.06,37.7
Louisiana,2y all,32.08,41.91
Louisiana,2y all,35.62,36.89
Louisiana,2y all,64.23,42.81
Louisiana,2y all,54.66,40.2
Louisiana,2y all,39.99,35.23
Louisiana,2y all,44,41.95
Louisiana,2y all,27.87,37.29
Louisiana,2y all,45.44,35.95
Louisiana,2y all,38.55,35.36
Louisiana,2y all,43.35,36.03
Louisiana,2y all,43.75,33.03
Louisiana,2y all,66.17,38.74
Louisiana,2y all,48.65,41.79
Louisiana,2y all,39.9,42.35
Louisiana,2y all,41.95,34.54
Louisiana,2y all,49.38,34.41
Louisiana,2y all,60.21,39.2
Louisiana,2y all,36.83,42.7
Louisiana,2y all,32.82,35.29
Louisiana,2y all,67.04,39.42
Louisiana,2y all,54,38.28
Louisiana,2y all,31.32,34.05
Louisiana,2y all,43.36,34.62
Louisiana,2y all,49.75,41.69
Louisiana,2y all,60.7,40.76
Louisiana,2y all,56.53,42.78
Louisiana,2y all,51.97,37.16
Louisiana,2y all,27.09,37.34
Louisiana,2y all,35.5,34.55
Louisiana,2y all,44.65,37.83
Louisiana,2y all,25.16,33.18
Louisiana,2y all,50.55,41.09
Louisiana,2y all,39.2,33.99
Louisiana,2y all,51.42,34.65
Louisiana,2y all,28.6,39.15
Louisiana,2y all,66.17,35.36
Louisiana,2y all,34.52,34.75
Louisiana,2y all,28.45,38.23
Louisiana,2y all,55.79,38.56
Louisiana,2y all,25.63,35.63
Louisiana,2y all,67.51,37.06
Louisiana,2y all,24.78,35.85
Louisiana,2y all,44.6,41.69
Louisiana,2y all,34.78,34.43
Louisiana,2y all,23.36,34.67
Louisiana,2y all,33.72,39.61
Louisiana,2y all,50.79,41.07
Louisiana,2y all,28.28,38.16
Louisiana,2y all,56.72,40.13
Louisiana,2y all,49.66,37.87
Louisiana,2y all,65.77,39.03
Louisiana,2y all,24.62,39.34
Louisiana,2y all,44.79,37.16
Louisiana,2y all,54.69,41.19
Louisiana,2y all,53.79,33.7
Louisiana,2y all,56.06,38.52
Louisiana,2y all,29.06,33.08
Louisiana,2y all,63.75,42.19
Louisiana,2y all,54.96,33.31
Louisiana,2y all,54.13,41.26
Louisiana,2y all,45.42,33.81
Louisiana,2y all,33.14,38.38
Louisiana,2y all,43.91,39.83
Louisiana,2y all,52.79,38.98
Louisiana,2y all,43.4,34.72
Louisiana,2y all,67.83,41.94
Louisiana,2y all,40.78,40.37
Louisiana,2y all,48.53,41.28
Louisiana,2y all,57.01,33.93
Louisiana,2y all,52.92,34.38
Louisiana,2y all,64.85,34.98
Louisiana,2y all,52.96,41.26
Louisiana,2y all,23.86,39.87
Louisiana,2y all,48.3,42.93
Louisiana,2y all,50.15,40.03
Louisiana,2y all,37.78,39.46
Louisiana,2y all,50.68,42.95
Louisiana,2y all,37.63,36.48
Louisiana,2y all,51.6,39.83
Louisiana,2y all,55.56,34.21
Louisiana,2y all,40.16,34.43
Louisiana,2y all,55.52,38.58
Louisiana,2y all,58.54,38.88
Louisiana,2y all,39.81,34.26
Louisiana,2y all,65.01,35.12
Louisiana,2y all,29.37,36.31
Louisiana,2y all,63.45,40.93
Louisiana,2y all,41.37,40.69
Louisiana,2y all,46.47,40.78
Louisiana,2y all,42.35,34.14
Louisiana,4y bach,54.44,34.49
Louisiana,4y bach,60.74,36.68
Louisiana,4y bach,55.19,42.64
Louisiana,4y bach,27.88,40.41
Louisiana,4y bach,36.13,33.16
Louisiana,4y bach,65.99,34.04
Louisiana,4y bach,40.75,34.19
Louisiana,4y bach,61.8,42.92
Louisiana,4y bach,55.18,36.71
Louisiana,4y bach,39.82,41.69
Louisiana,4y bach,46.25,38.95
Louisiana,4y bach,64.54,38.12
Louisiana,4y bach,62.64,36.84
Louisiana,4y bach,23.34,37.54
Louisiana,4y bach,62.07,41.79
Louisiana,4y bach,59.64,36.55
Louisiana,4y bach,59.48,40.6
Louisiana,4y bach,66.47,42.6
Louisiana,4y bach,46.95,35.14
Louisiana,4y other,28,42.4
Louisiana,4y bach,37.68,34.42
Louisiana,4y other,33.38,33.04
Louisiana,4y bach,47.9,38.53
Louisiana,4y other,56.5,40.45
Louisiana,4y bach,38.46,42.79
Louisiana,4y other,38.39,38.08
Louisiana,4y bach,23.12,36.2
Louisiana,4y other,55.45,39.55
Louisiana,4y bach,64.23,34.46
Louisiana,4y other,55.49,33.43
Louisiana,4y bach,27.51,36.5
Louisiana,4y other,31.92,38.67
Louisiana,4y bach,51.31,34.28
Louisiana,4y other,66.46,39.66
Louisiana,4y bach,30.97,35.71
Louisiana,4y other,59.7,34.33
Louisiana,4y bach,26.02,37.75
Louisiana,4y other,58.18,35.27
Louisiana,4y bach,55.85,35.91
Louisiana,4y other,56.49,37.75
Louisiana,4y bach,46.37,41.88
Louisiana,4y other,55.83,36.91
Louisiana,4y bach,32.8,33.28
Louisiana,4y other,38.11,41.02
Louisiana,4y bach,56.61,37.48
Louisiana,4y other,57.6,39.75
Louisiana,4y bach,43.72,36.41
Louisiana,4y other,34.52,36.17
Louisiana,4y bach,66.19,33.81
Louisiana,4y other,56.51,41.98
Louisiana,4y bach,36.68,38.17
Louisiana,4y other,30.72,36.76
Louisiana,4y bach,44.18,38.63
Louisiana,4y other,48.39,41.86
Louisiana,4y bach,59.53,38.65
Louisiana,4y other,56.18,42.93
Louisiana,4y bach,52.45,33.36
Louisiana,4y other,34.36,38.22
Louisiana,4y bach,24.16,38.61
Louisiana,4y other,48.22,37.84
Louisiana,4y bach,53.03,42.15
Louisiana,4y other,64.71,36.18
Louisiana,4y bach,43.44,37.18
Louisiana,4y other,37.76,41.85
Louisiana,4y bach,31.39,33.22
Louisiana,4y other,46.67,37.04
Louisiana,4y bach,33.14,36.56
Louisiana,4y other,29.67,42.46
Louisiana,4y bach,39.26,35.91
Louisiana,4y other,43.34,38.86
Louisiana,4y bach,64.83,37.91
Louisiana,4y other,55.71,42.56
Louisiana,4y bach,66.39,42.8
Louisiana,4y other,63.39,37.57
Louisiana,4y bach,58.68,39.31
Louisiana,4y other,41.33,33.02
Louisiana,4y bach,57.39,41.3
Louisiana,4y other,39.01,42.01
Louisiana,4y bach,59.29,33.11
Louisiana,4y other,47.45,36.42
Louisiana,4y bach,23.09,42.44
Louisiana,4y other,23.3,42.97
Louisiana,4y bach,27.28,42.57
Louisiana,4y other,29.69,37.91
Louisiana,4y bach,61.32,34.81
Louisiana,4y other,66.17,41.8
Louisiana,4y bach,36.71,38.33
Louisiana,4y other,35.2,36.19
Louisiana,4y bach,63.72,42.82
Louisiana,4y other,62.77,34.89
Louisiana,4y bach,51.99,37.09
Louisiana,4y other,46.08,34.74
Louisiana,4y bach,30.15,42.01
Louisiana,4y other,60.93,34.39
Louisiana,4y bach,28.64,41.44
Louisiana,4y other,35.82,36.29
Louisiana,4y bach,57.56,35.53
Louisiana,4y other,41.95,36.23
Louisiana,4y bach,44.96,37.88
Louisiana,4y other,34.32,41.19
Louisiana,4y bach,45.51,38.68
Louisiana,4y other,38.46,38.99
Louisiana,4y bach,58,38.62
Louisiana,4y other,41.39,33.02
Louisiana,4y bach,54.18,41.18
Louisiana,4y other,33.81,33.8
Louisiana,4y bach,67.1,38.72
Louisiana,4y other,64.59,33.5
Louisiana,4y bach,37.88,42.16
Louisiana,4y other,37.37,42.8
Louisiana,4y bach,44.18,40.51
Louisiana,4y other,27.85,33.9
Louisiana,4y bach,61.53,33.74
Louisiana,4y other,61.42,39.56
Louisiana,4y bach,48.63,38.72
Louisiana,4y other,32.05,40.06
Louisiana,4y bach,42.73,39.27
Louisiana,4y other,66.43,39.8
Louisiana,4y bach,30.76,35.12
Louisiana,4y other,51,34.87
Louisiana,4y bach,49.52,37.41
Louisiana,4y other,29.88,39.78
Louisiana,4y bach,44.14,33.76
Louisiana,4y other,29.2,40.53
Louisiana,4y bach,32.24,37.16
Louisiana,4y other,49.44,40.6
Louisiana,4y bach,65.69,34.22
Louisiana,4y other,35.4,38.07
Louisiana,4y bach,38.91,39.26
Louisiana,4y other,66.37,36.91
Louisiana,4y bach,43.26,40.29
Louisiana,4y other,58.63,38.52
Louisiana,4y bach,57.21,38
Louisiana,4y other,52.73,39.26
Louisiana,4y bach,55.39,37.56
Louisiana,4y other,56.86,37.56
Louisiana,4y bach,61.87,33.52
Louisiana,4y other,49.76,37.25
Louisiana,4y bach,31.74,34.79
Louisiana,4y other,37.57,40.71
Louisiana,4y bach,31,36.3
Louisiana,4y other,39.88,33.27
Louisiana,4y bach,48.94,36.45
Louisiana,4y other,51.5,37.93
Louisiana,4y bach,57.67,41.28
Louisiana,4y other,56.16,33.88
Louisiana,4y bach,51.14,39.1
Louisiana,4y other,41.51,33.05
Louisiana,4y bach,61.89,34.13
Louisiana,4y other,60.86,41.58
Louisiana,4y bach,63.81,35.63
Louisiana,4y other,27.38,33.68
Louisiana,4y bach,50.84,36.58
Louisiana,4y other,53.54,33.72
Louisiana,4y bach,34.23,41.29
Louisiana,4y other,24.96,36.09
Louisiana,4y bach,59.38,41.59
Louisiana,4y other,47.04,33.16
Louisiana,4y bach,27.64,33.04
Louisiana,4y other,24.52,42.61
Louisiana,4y bach,60.13,33.79
Louisiana,4y other,60.41,39.9
Louisiana,4y bach,53.6,35.06
Louisiana,4y other,67.62,42.84
Louisiana,4y bach,33.86,37.81
Louisiana,4y other,63.45,34.9
Louisiana,4y bach,29.15,36.97
Louisiana,4y other,63.25,40
Louisiana,4y bach,43.95,42.84
Louisiana,4y other,24.86,42.21
Louisiana,4y bach,41.33,42.52
Louisiana,4y other,41.81,35.42
Louisiana,4y bach,37.57,39.92
Louisiana,4y other,27.64,34.81
Louisiana,4y bach,49.31,42.6
Louisiana,4y other,31.05,35.03
Louisiana,4y bach,63.73,35.07
Louisiana,4y other,53.9,35.99
Louisiana,4y bach,36.84,39.93
Louisiana,4y other,58.82,39.3
Louisiana,4y bach,52.41,33.4
Louisiana,4y other,62.22,39.78
Louisiana,4y bach,28.33,41.81
Louisiana,4y other,54.46,34.83
Louisiana,4y bach,58.1,40.12
Louisiana,4y other,42.96,33.87
Louisiana,4y bach,51.62,41.38
Louisiana,4y other,58.91,37.88
Louisiana,4y bach,32.57,35.23
Louisiana,4y other,52.48,40.4
Louisiana,4y bach,35.76,39.14
Louisiana,4y other,60.7,42.05
Louisiana,4y bach,60.91,41.05
Louisiana,4y other,42.18,37.35
Louisiana,4y bach,60.61,38.86
Louisiana,4y other,31.01,38.83
Louisiana,4y bach,39.22,33.32
Louisiana,4y other,36.93,36.63
Louisiana,4y bach,32.65,36.61
Louisiana,4y other,57.54,38.22
Louisiana,4y bach,40.15,34.74
Louisiana,4y other,41.67,39.85
Louisiana,4y bach,54.58,34.79
Louisiana,4y other,46.97,40.22
Louisiana,4y bach,23.84,35.89
Louisiana,4y other,27.36,42.04
Louisiana,4y bach,64.4,37.71
Louisiana,4y other,60.07,33.22
Louisiana,4y bach,31.73,33.55
Louisiana,4y other,26.53,35.18
Louisiana,4y bach,57.71,36.49
Louisiana,4y other,64.69,38.45
Louisiana,4y bach,29.77,35.04
Louisiana,4y other,46.99,39.16
Louisiana,4y bach,30.18,41.95
Louisiana,4y other,25.68,40.76
Louisiana,4y bach,23.79,36.74
Louisiana,4y other,45.05,33.75
Louisiana,4y bach,35.9,42.34
Louisiana,4y other,51.5,33.16
Louisiana,4y bach,47.18,34.1
Louisiana,4y other,35.75,35.77
Louisiana,4y bach,61.64,33.3
Louisiana,4y other,54.27,39.68
Louisiana,4y bach,40.35,40.99
Louisiana,4y other,23.93,35.34
Louisiana,4y bach,29.57,41.37
Louisiana,4y other,23.16,41.52
Louisiana,4y bach,67.79,35.53
Louisiana,4y other,24.28,40.85
Louisiana,4y bach,39.57,34.54
Louisiana,4y other,26.32,41.83
Louisiana,4y bach,34.1,42.66
Louisiana,4y other,33.96,40.04
Louisiana,4y bach,45.24,36.97
Louisiana,4y bach,40.74,38.06
Louisiana,4y bach,32.39,36.55
Louisiana,4y bach,58.11,36.56
Louisiana,4y bach,65.99,39.19
Louisiana,4y bach,51.24,40.56
Louisiana,4y bach,23.67,36.25
Louisiana,4y bach,55.31,41.92
Louisiana,4y bach,25.37,40.96
Louisiana,4y bach,65.02,35.47
Louisiana,4y bach,30.09,38.15
Louisiana,4y bach,35.4,41.73
Louisiana,4y bach,26.79,39.17
Louisiana,4y bach,63.89,41.46
Louisiana,4y bach,33.55,35.08
Louisiana,4y bach,41.87,36.75
Louisiana,4y bach,30.42,35.04
Louisiana,4y bach,56.88,42.11
Louisiana,4y bach,34.43,39.2
Louisiana,4y other,59.13,34.59
Louisiana,4y bach,34.36,37.33
Louisiana,4y other,66.76,37.75
Louisiana,4y bach,31.74,39.2
Louisiana,4y other,45.37,33.85
Louisiana,4y bach,23.73,37.91
Louisiana,4y other,40.71,35.02
Louisiana,4y bach,46.36,35.72
Louisiana,4y other,38.11,33.97
Louisiana,4y bach,59.55,35.61
Louisiana,4y other,54.77,35.18
Louisiana,4y bach,51.21,39.85
Louisiana,4y other,53.87,41.3
Louisiana,4y bach,49.86,38.85
Louisiana,4y other,33.56,38.22
Louisiana,4y bach,37.31,41.77
Louisiana,4y other,53.78,35.88
Louisiana,4y bach,52.81,38.2
Louisiana,4y other,52.07,39.61
Louisiana,4y bach,27.25,34.34
Louisiana,4y other,53.59,33.55
Louisiana,4y bach,65.07,36.09
Louisiana,4y other,43.12,37.44
Louisiana,4y bach,46.15,38.98
Louisiana,4y other,45.75,33.52
Louisiana,4y bach,50.81,35.21
Louisiana,4y other,52.87,34.31
Louisiana,4y bach,29.35,33.35
Louisiana,4y other,60.66,37.27
Louisiana,4y bach,38.63,36.95
Louisiana,4y other,49.86,35.4
Louisiana,4y bach,59.23,37.01
Louisiana,4y other,50.08,34.97
Louisiana,4y bach,60.79,38.1
Louisiana,4y other,47.45,39.19
Louisiana,4y bach,29.33,42.72
Louisiana,4y other,54.05,33.5
Louisiana,4y bach,37.31,38.27
Louisiana,4y other,31.81,37.98
Louisiana,4y bach,45.75,36.54
Louisiana,4y other,45,33.79
Louisiana,4y bach,58.76,40.43
Louisiana,4y other,29.49,36.79
Louisiana,4y bach,45.79,36.91
Louisiana,4y other,45.21,36.67
Louisiana,4y bach,66.46,33.95
Louisiana,4y other,39.73,36.12
Louisiana,4y bach,54.14,42.65
Louisiana,4y other,23.36,37.41
Louisiana,4y bach,29.11,34.17
Louisiana,4y other,32.35,35.03
